1;15;20;31;34;48
7;22;37;53;55;59
10;21;25;43;45;47
9;11;23;27;32;33
2;6;17;46;52;60
12;13;29;40;44;49
19;24;26;36;39;51
4;14;18;38;42;50
9;14;16;22;29;33
3;4;13;40;50;58
2;35;46;47;51;57
5;24;30;36;37;54
12;17;26;28;32;38
15;20;23;31;49;56
10;19;45;55;59;60
1;25;27;43;48;53
8;11;18;41;44;52
6;7;21;34;39;42
18;20;24;30;32;48
15;28;29;33;50;56
10;21;22;23;54;59
9;13;16;44;45;51
5;11;12;31;34;53
4;36;42;43;46;60
7;14;19;37;49;57
2;17;25;39;40;41
6;8;27;38;47;52
1;3;26;35;55;58
2;12;14;20;23;36
7;19;42;48;52;59
13;21;40;43;45;51
11;26;27;35;38;49
16;30;31;34;55;56
1;3;8;25;44;46
4;10;28;29;32;50
5;6;9;15;57;58
24;33;37;41;47;60
17;18;22;39;53;54
11;14;27;33;51;59
10;18;24;25;32;40
19;20;22;31;34;38
2;12;13;54;56;58
3;17;43;46;47;48
5;7;21;30;39;44
9;16;23;36;53;57
8;26;29;41;50;60
6;28;35;37;42;49
1;4;15;45;52;55
5;12;17;21;41;45
4;7;9;31;36;48
20;29;47;49;57;58
13;15;23;38;39;55
3;16;18;24;35;43
1;8;27;34;51;52
14;22;26;40;42;56
2;6;10;19;25;30
28;33;50;53;54;60
11;32;37;44;46;59
18;34;37;38;45;50
8;14;20;33;58;60
2;6;36;41;54;57
5;13;19;21;27;44
10;24;30;39;48;56
1;3;7;12;31;55
4;15;23;42;46;47
9;11;22;25;26;52
17;28;35;40;43;59
16;29;32;49;51;53
8;19;26;42;50;54
10;27;29;34;38;58
4;21;31;39;46;55
2;3;24;47;56;57
1;9;25;40;41;45
16;18;28;35;44;53
7;17;20;32;49;59
6;11;33;36;37;48
13;14;15;43;51;52
5;12;22;23;30;60
6;22;29;44;55;60
25;27;37;42;48;59
5;11;41;47;50;51
7;31;36;39;52;58
3;4;13;19;54;57
2;12;34;38;43;46
1;9;14;15;45;56
8;17;21;28;35;49
10;16;20;24;26;53
18;23;30;32;33;40
9;10;30;39;57;58
6;14;21;26;31;33
7;18;24;25;28;40
11;41;46;49;55;60
19;29;35;48;50;53
3;5;12;32;36;52
4;20;37;43;51;59
34;38;45;47;54;56
8;13;16;27;42;44
1;2;15;17;22;23
5;7;8;12;32;53
16;24;31;52;54;57
2;4;14;15;23;45
6;25;30;42;58;60
9;19;22;43;44;55
10;33;34;39;40;50
11;17;27;36;38;41
13;18;20;35;47;59
3;28;29;46;49;51
1;21;26;37;48;56
6;23;24;44;48;60
21;29;31;33;46;58
4;28;38;56;57;59
7;9;11;17;27;35
8;14;18;40;52;53
1;5;19;32;43;47
2;3;16;20;34;50
39;41;42;49;51;54
13;22;26;30;36;37
10;12;15;25;45;55
2;15;19;38;43;52
1;12;16;35;42;53
22;24;25;50;51;55
17;26;29;40;54;56
7;11;20;27;34;39
6;18;32;41;49;57
4;10;14;28;30;31
5;8;23;47;48;60
9;21;33;36;37;46
3;13;44;45;58;59
7;12;17;27;33;49
22;31;35;38;55;58
4;13;41;43;48;60
1;3;8;26;44;51
16;23;24;36;42;47
6;25;28;34;46;57
11;20;37;40;53;54
2;14;32;39;50;56
10;15;18;29;52;59
5;9;19;21;30;45
13;31;35;45;47;58
18;24;25;33;38;55
3;6;11;21;30;34
16;17;28;43;46;57
2;9;26;27;41;48
5;10;14;39;50;54
20;32;52;53;59;60
1;15;37;44;51;56
4;8;12;19;23;42
7;22;29;36;40;49
24;34;36;37;44;49
10;12;18;31;35;38
14;23;25;33;41;46
7;13;19;28;54;60
2;17;30;53;56;59
1;11;16;39;50;58
6;22;32;47;51;57
3;9;21;27;45;52
5;8;20;40;48;55
4;15;26;29;42;43
17;18;29;41;43;45
2;3;12;23;36;54
25;28;35;38;51;55
24;26;33;34;42;56
6;9;10;20;21;39
7;8;31;37;46;47
13;15;40;44;49;59
5;11;16;27;50;58
4;14;30;32;53;60
1;19;22;48;52;57
9;12;14;38;43;55
4;5;11;13;21;49
10;22;25;28;39;46
26;30;44;47;50;54
6;33;41;48;56;59
1;8;15;27;31;42
19;23;32;51;52;53
3;20;37;45;57;58
2;7;24;29;35;36
16;17;18;34;40;60
7;17;24;39;50;57
11;43;44;49;54;59
1;3;14;32;51;56
13;15;23;33;38;48
10;18;19;27;31;34
2;21;25;37;41;47
28;29;35;36;55;58
6;26;40;42;46;60
9;20;30;45;52;53
4;5;8;12;16;22
6;15;18;54;55;58
8;10;19;46;48;51
16;22;37;39;44;59
11;17;29;30;31;38
4;7;14;24;34;52
5;9;32;42;45;47
20;21;28;33;49;57
1;12;13;36;53;56
2;25;26;27;35;43
3;23;40;41;50;60
8;14;20;21;22;53
25;36;42;49;50;51
5;19;26;28;34;46
7;9;16;30;35;57
10;12;18;29;33;39
1;4;6;13;17;56
2;15;31;38;47;54
3;11;27;32;44;45
23;40;41;43;48;59
24;37;52;55;58;60
4;28;31;34;48;50
8;13;22;33;36;55
6;16;20;27;52;60
14;19;32;53;56;57
1;10;17;25;35;47
7;12;18;26;29;59
38;41;43;51;54;58
2;3;11;42;46;49
9;15;23;24;39;45
5;21;30;37;40;44
14;29;43;45;50;60
27;33;36;37;55;59
35;42;49;53;57;58
2;19;32;34;46;51
11;23;24;28;44;52
12;13;17;22;25;38
7;8;9;10;18;48
5;21;26;31;40;56
6;15;16;20;30;39
1;3;4;41;47;54
2;17;20;27;41;55
4;13;15;36;37;60
6;23;35;44;46;54
22;34;39;45;52;57
1;5;16;33;40;56
12;24;25;28;30;42
18;19;21;32;49;53
8;26;38;47;50;51
7;10;11;14;43;59
3;9;29;31;48;58
7;19;23;32;34;56
18;27;29;41;50;55
3;11;12;38;49;60
21;22;25;28;53;54
14;35;40;42;44;51
2;4;13;15;26;52
5;16;33;36;48;57
1;6;8;17;30;58
9;24;37;39;45;59
10;20;31;43;46;47
14;20;40;50;57;58
8;22;32;47;49;51
2;3;9;15;35;38
18;25;28;31;42;53
11;12;24;27;45;46
4;10;23;36;41;54
1;16;19;21;33;34
7;17;29;44;52;59
13;30;37;39;43;56
5;6;26;48;55;60
5;6;23;29;35;36
13;14;27;37;42;53
11;16;39;47;50;51
10;15;21;30;33;43
4;9;12;40;55;60
17;26;28;31;34;38
3;32;46;49;56;58
8;20;22;48;57;59
2;19;24;41;44;54
1;7;18;25;45;52
10;12;22;34;45;55
23;26;27;37;39;54
20;33;36;38;40;53
3;4;14;29;32;35
5;6;11;13;24;44
2;16;30;31;43;59
1;9;19;25;57;58
17;18;41;46;47;48
8;21;42;50;51;60
7;15;28;49;52;56
2;21;27;37;40;46
10;26;41;42;45;55
6;9;14;29;34;39
3;18;25;36;57;58
4;7;8;16;20;47
5;13;32;35;44;51
1;15;33;50;54;56
19;22;23;52;53;60
24;28;31;43;49;59
11;12;17;30;38;48
2;24;32;43;47;58
9;16;34;49;59;60
10;11;14;17;28;48
8;12;15;31;36;40
19;20;22;25;42;55
3;23;30;35;52;56
21;41;45;46;50;54
5;6;7;26;37;38
13;18;29;33;39;44
1;4;27;51;53;57
9;13;17;21;25;27
9;13;17;21;29;59
9;13;25;27;29;59
17;21;25;27;29;59
9;13;17;21;25;29
9;13;17;21;25;59
9;13;17;21;27;29
9;13;17;21;27;59
9;17;25;27;29;59
9;21;25;27;29;59
13;17;25;27;29;59
13;21;25;27;29;59
5;13;39;43;45;47
5;13;39;43;52;55
5;13;45;47;52;55
39;43;45;47;52;55
5;13;39;43;45;52
5;13;39;43;45;55
5;13;39;43;47;52
5;13;39;43;47;55
5;39;45;47;52;55
5;43;45;47;52;55
13;39;45;47;52;55
13;43;45;47;52;55
7;8;15;24;32;36
7;8;15;24;53;58
7;8;32;36;53;58
15;24;32;36;53;58
7;8;15;24;32;53
7;8;15;24;32;58
7;8;15;24;36;53
7;8;15;24;36;58
7;15;32;36;53;58
7;24;32;36;53;58
8;15;32;36;53;58
8;24;32;36;53;58
1;6;17;20;28;42
1;6;17;20;43;49
1;6;28;42;43;49
17;20;28;42;43;49
1;6;17;20;28;43
1;6;17;20;28;49
1;6;17;20;42;43
1;6;17;20;42;49
1;17;28;42;43;49
1;20;28;42;43;49
6;17;28;42;43;49
6;20;28;42;43;49
8;26;30;34;43;54
8;26;30;34;57;60
8;26;43;54;57;60
30;34;43;54;57;60
8;26;30;34;43;57
8;26;30;34;43;60
8;26;30;34;54;57
8;26;30;34;54;60
8;30;43;54;57;60
8;34;43;54;57;60
26;30;43;54;57;60
26;34;43;54;57;60
