04;17;34;35;46;52
06;09;17;19;29;47
15;24;26;28;39;50
07;18;24;30;37;49
31;36;38;42;43;58
05;09;25;27;34;36
34;44;47;48;49;59
04;08;20;29;45;59
01;22;32;39;49;54
14;16;24;28;31;37
07;13;16;23;30;51
02;05;18;21;28;55
21;32;36;43;49;57
13;14;23;34;37;41
22;25;36;39;50;56
15;19;30;47;53;58
02;34;37;38;41;50
05;06;24;33;37;50
04;09;26;29;53;56
39;46;48;50;53;59
19;26;27;43;46;50
16;19;35;38;48;60
18;23;25;32;35;47
20;21;26;36;47;60
03;29;30;32;39;47
08;14;19;22;45;47
14;15;25;35;42;60
03;14;22;23;34;50
18;19;30;43;47;57
16;30;31;45;49;56
09;13;28;44;52;60
06;23;25;37;45;49
07;14;19;21;32;57
06;08;20;22;49;60
01;08;19;23;41;44
10;14;19;28;40;54
03;06;18;19;24;59
17;23;24;26;52;59
04;07;12;29;32;41
02;21;22;26;39;46
13;19;39;49;57;60
03;13;26;29;39;45
14;20;23;40;46;48
07;11;21;28;32;34
12;14;24;26;48;54
25;31;32;34;47;53
24;37;48;49;57;58
02;23;29;38;45;47
30;31;50;53;58;60
03;06;30;39;40;55
12;22;23;33;36;56
06;09;21;31;51;56
03;32;36;40;50;52
03;31;33;35;44;47
12;22;29;37;46;50
04;13;35;38;40;54
02;07;30;40;43;49
26;27;31;39;41;52
02;16;38;44;52;58
01;17;18;20;21;45
02;28;29;30;37;54
04;19;29;45;59;60
08;10;34;51;54;58
09;21;23;36;46;49
12;26;34;40;43;51
03;14;24;30;38;48
05;18;32;40;42;52
03;05;19;23;34;47
01;10;43;44;52;58
07;33;44;45;52;58
03;07;14;33;35;52
05;10;13;47;57;58
01;03;05;34;44;49
21;44;46;48;53;60
11;12;17;21;28;36
02;30;33;41;51;59
01;04;09;38;41;45
22;24;26;33;48;56
04;17;37;52;57;58
12;17;20;31;32;41
09;11;24;37;51;56
01;14;37;42;51;60
08;09;24;36;49;58
21;23;30;34;49;60
04;10;37;39;54;57
02;03;27;33;35;47
15;17;25;33;47;60
20;26;27;48;53;58
01;33;35;39;50;55
32;35;38;42;49;56
02;24;46;51;53;56
18;23;30;32;42;57
06;18;43;45;51;52
13;15;44;46;56;60
06;11;14;30;54;55
01;08;13;16;25;34
01;08;32;40;41;53
02;10;13;15;40;43
02;16;31;40;43;57
03;16;24;27;52;60
10;11;20;27;31;56
15;21;33;39;54;58
23;30;43;44;55;59
09;10;13;20;21;40
04;14;16;29;44;54
05;10;16;27;28;54
09;18;22;36;42;60
26;28;41;42;48;52
02;03;14;19;34;38
06;17;28;49;53;55
09;13;23;36;53;55
09;19;23;44;46;52
11;13;18;28;42;59
02;05;11;13;28;30
18;28;36;45;47;56
07;08;11;16;51;58
08;25;33;43;47;58
01;10;21;40;58;59
15;34;38;45;46;48
12;13;29;38;40;54
07;12;21;35;40;57
06;13;25;53;55;59
22;25;29;45;50;59
15;16;26;51;54;59
15;16;24;25;46;48
20;27;41;47;48;51
02;06;09;37;55;59
05;08;12;25;46;49
06;17;26;35;42;59
14;19;22;28;40;47
11;28;29;37;39;48
04;05;08;10;24;50
25;39;41;54;57;60
10;29;31;37;45;52
04;30;31;35;53;59
02;19;42;51;53;59
24;38;46;52;58;60
07;21;34;36;52;59
18;31;32;36;39;53
19;34;36;41;49;60
21;23;26;29;48;54
10;12;17;27;28;56
01;24;28;30;48;60
18;25;30;49;56;59
07;09;14;15;27;48
26;27;33;35;42;54
12;21;22;28;51;55
36;37;40;48;49;52
10;15;29;39;40;41
02;08;14;38;39;58
05;15;22;24;30;33
10;14;31;42;50;60
12;13;17;36;43;60
06;10;38;52;54;58
11;20;32;47;54;60
05;13;28;42;49;58
05;06;14;21;39;42
13;18;27;30;44;58
06;17;37;42;53;59
13;14;17;27;46;54
08;10;12;19;23;25
06;14;17;19;20;45
02;10;21;29;46;54
31;34;39;40;41;54
06;12;16;26;55;57
08;24;42;47;48;58
11;16;20;26;44;53
04;11;15;16;27;31
16;26;31;33;39;40
01;09;12;15;35;36
04;05;18;25;52;56
11;17;47;57;58;59
06;09;11;14;23;57
10;35;46;51;56;59
18;39;41;50;54;57
01;03;19;31;43;49
26;34;35;38;52;55
01;10;21;26;32;34
19;22;27;34;52;53
21;36;38;39;49;56
06;08;11;13;33;60
07;09;23;25;31;39
02;06;18;37;51;53
10;36;38;42;53;58
09;14;24;28;53;60
20;21;23;32;39;53
01;09;34;36;47;53
07;13;17;19;41;53
10;29;38;39;41;45
12;34;39;48;49;59
08;10;22;26;42;47
27;32;35;39;43;55
13;19;20;29;46;50
16;25;40;41;49;58
02;32;35;42;59;60
10;12;14;20;28;41
02;06;14;21;23;44
21;22;38;39;46;57
10;13;22;23;30;32
03;08;25;38;41;58
17;21;37;39;44;50
22;23;28;36;51;60
08;26;30;34;54;60
01;06;17;20;42;43
05;13;39;43;52;55
09;17;25;27;29;59
09;21;25;27;29;59
07;08;32;36;53;58
01;17;28;42;43;49
05;13;39;43;47;55
08;26;30;34;57;60
08;30;43;54;57;60
07;08;15;24;32;53
07;08;15;24;53;58
09;13;17;21;25;27
39;43;45;47;52;55
06;20;28;42;43;49
05;39;45;47;52;55
17;20;28;42;43;49
07;08;15;24;36;53
08;26;30;34;54;57
01;06;17;20;28;42
05;13;39;43;45;55
09;13;17;21;25;29
08;26;43;54;57;60
13;43;45;47;52;55
26;30;43;54;57;60
07;08;15;24;36;58
08;26;30;34;43;60
01;06;17;20;42;49
09;13;17;21;25;59
05;13;45;47;52;55
07;24;32;36;53;58
07;15;32;36;53;58
17;21;25;27;29;59
01;06;17;20;43;49
09;13;17;21;29;59
01;20;28;42;43;49
01;06;17;20;28;43
06;17;28;42;43;49
09;13;17;21;27;29
08;24;32;36;53;58
15;24;32;36;53;58
09;13;25;27;29;59
07;08;15;24;32;36
05;13;39;43;45;47
09;13;17;21;27;59
08;15;32;36;53;58
05;13;39;43;45;52
08;26;30;34;43;54
13;39;45;47;52;55
13;21;25;27;29;59
08;26;30;34;43;57
07;08;15;24;32;58
08;34;43;54;57;60
30;34;43;54;57;60
01;06;28;42;43;49
01;06;17;20;28;49
26;34;43;54;57;60
05;13;39;43;47;52
13;17;25;27;29;59
05;43;45;47;52;55
02;18;40;46;47;57
08;09;14;38;49;52
22;24;37;39;45;53
06;09;11;20;48;55
14;17;32;33;34;50
05;10;21;34;51;57
02;05;10;16;52;53
15;23;35;50;51;54
01;04;06;08;31;40
07;13;22;23;58;59
